gene index	a_n	m	resub	bresub
[48,248,329]	[0.0726  -0.0362  0.0549]	-10.6066	0.0000	0.0487
[48,269,329]	[0.0692  0.0490  0.0413]	-11.0300	0.0000	0.0404
[48,285,329]	[0.0647  0.0052  0.0458]	-10.5370	0.0000	0.0487
[48,288,329]	[0.0644  -0.0142  0.0482]	-10.3972	0.0000	0.0431
[48,291,329]	[0.0647  0.0058  0.0458]	-10.5233	0.0000	0.0439
[48,315,329]	[0.0696  0.0478  0.0460]	-14.0067	0.0000	0.0426
[48,316,329]	[0.0666  -0.0929  0.0503]	-9.1141	0.0000	0.0473
[48,323,329]	[0.0634  -0.0077  0.0462]	-10.0930	0.0000	0.0497
[48,329,334]	[0.0645  0.0459  -0.0012]	-10.3462	0.0000	0.0484
[48,329,341]	[0.0665  0.0462  0.0064]	-10.8900	0.0000	0.0480
[48,329,359]	[0.0644  0.0461  0.0043]	-10.4547	0.0000	0.0450
[48,329,368]	[0.0703  0.0507  -0.0677]	-9.7979	0.0000	0.0474
[48,329,370]	[0.0646  0.0456  0.0113]	-10.6101	0.0000	0.0446
[48,329,388]	[0.0818  0.1183  0.1090]	-21.8645	0.0000	0.0471
[48,329,393]	[0.0747  0.0575  0.0552]	-15.7467	0.0000	0.0460
[48,329,394]	[0.0627  0.0464  -0.0239]	-9.6324	0.0000	0.0495
[48,329,411]	[0.0642  0.0477  -0.0123]	-10.1501	0.0000	0.0447
[48,329,415]	[0.0657  0.0564  -0.0243]	-10.5995	0.0000	0.0473
[48,329,421]	[0.0649  0.0472  -0.0267]	-9.5211	0.0000	0.0451
[48,329,424]	[0.0660  0.0441  0.0240]	-10.6476	0.0000	0.0370
[48,329,426]	[0.0644  0.0462  0.0023]	-10.4225	0.0000	0.0394
[48,329,429]	[0.0645  0.0459  -0.0008]	-10.3592	0.0000	0.0482
[48,329,441]	[0.0658  0.0495  0.0300]	-12.2922	0.0000	0.0378
[48,329,456]	[0.0724  0.0875  0.0374]	-16.4583	0.0000	0.0477
[48,329,457]	[0.0626  0.0487  -0.0341]	-9.7130	0.0000	0.0428
[60,377,449]	[-0.0794  0.1719  0.1721]	-37.0448	0.0000	0.0460
[74,77,273]	[0.3552  0.6163  0.3710]	-43.3459	0.0000	0.0442
[91,286,296]	[0.0481  -0.0105  0.0146]	-17.3672	0.0000	0.0499
[114,288,378]	[-0.2480  0.2611  0.1057]	11.7724	0.0000	0.0412
[129,329,449]	[-0.0124  0.0313  0.0318]	-10.2967	0.0000	0.0458
[169,329,449]	[-0.0204  0.0315  0.0290]	-9.2965	0.0000	0.0473
[217,255,394]	[0.3395  0.3019  -0.1936]	-8.0339	0.0000	0.0476
[232,329,449]	[0.0162  0.0309  0.0311]	-10.6475	0.0000	0.0477
[253,329,449]	[-0.0139  0.0323  0.0307]	-9.7342	0.0000	0.0494
[263,329,449]	[-0.0061  0.0305  0.0305]	-9.8347	0.0000	0.0494
[298,329,449]	[-0.0027  0.0308  0.0310]	-10.0988	0.0000	0.0477
[314,329,449]	[-0.0000  0.0308  0.0310]	-10.1728	0.0000	0.0449
[326,329,449]	[-0.0118  0.0298  0.0315]	-9.7806	0.0000	0.0478
[329,334,449]	[0.0303  0.0090  0.0318]	-10.5582	0.0000	0.0456
[329,336,449]	[0.0310  0.0011  0.0309]	-10.1844	0.0000	0.0497
[329,339,449]	[0.0309  0.0016  0.0310]	-10.2037	0.0000	0.0446
[329,359,449]	[0.0303  -0.0060  0.0315]	-10.1422	0.0000	0.0473
[329,392,449]	[0.0323  -0.0133  0.0310]	-10.0086	0.0000	0.0470
[329,424,449]	[0.0310  -0.0019  0.0310]	-10.1472	0.0000	0.0429
[329,449,454]	[0.0299  0.0308  0.0090]	-10.3067	0.0000	0.0459
[353,377,449]	[0.0286  0.1043  0.0763]	-23.2245	0.0000	0.0488
